 frequency           gain_db             phase_rad          
 1.000000000000e-01  7.841666559488e+01 -3.059822228411e-04 
 4.325138310350e-01  7.841665839011e+01 -1.323917566279e-03 
 4.345102241716e-01  7.841665831968e+01 -1.330028746491e-03 
 4.365158322402e-01  7.841665824860e+01 -1.336168133327e-03 
 4.385306977750e-01  7.841665817686e+01 -1.342335856988e-03 
 4.405548635066e-01  7.841665810446e+01 -1.348532048274e-03 
 4.425883723626e-01  7.841665803138e+01 -1.354756838590e-03 
 4.446312674691e-01  7.841665795763e+01 -1.361010359946e-03 
 4.466835921510e-01  7.841665788320e+01 -1.367292744965e-03 
 4.487453899331e-01  7.841665780808e+01 -1.373604126877e-03 
 4.508167045415e-01  7.841665773227e+01 -1.379944639531e-03 
 4.528975799036e-01  7.841665765575e+01 -1.386314417392e-03 
 4.549880601501e-01  7.841665757853e+01 -1.392713595545e-03 
 4.570881896149e-01  7.841665750059e+01 -1.399142309699e-03 
 4.591980128369e-01  7.841665742193e+01 -1.405600696191e-03 
 4.613175745604e-01  7.841665734254e+01 -1.412088891986e-03 
 4.634469197363e-01  7.841665726241e+01 -1.418607034680e-03 
 4.655860935230e-01  7.841665718155e+01 -1.425155262505e-03 
 4.677351412872e-01  7.841665709994e+01 -1.431733714332e-03 
 4.698941086052e-01  7.841665701757e+01 -1.438342529672e-03 
 4.720630412636e-01  7.841665693444e+01 -1.444981848680e-03 
 4.742419852603e-01  7.841665685054e+01 -1.451651812158e-03 
 4.764309868054e-01  7.841665676587e+01 -1.458352561556e-03 
 4.786300923226e-01  7.841665668041e+01 -1.465084238981e-03 
 4.808393484497e-01  7.841665659416e+01 -1.471846987193e-03 
 4.830588020398e-01  7.841665650711e+01 -1.478640949610e-03 
 4.852885001621e-01  7.841665641926e+01 -1.485466270314e-03 
 4.875284901034e-01  7.841665633059e+01 -1.492323094053e-03 
 4.897788193685e-01  7.841665624110e+01 -1.499211566239e-03 
 4.920395356815e-01  7.841665615079e+01 -1.506131832958e-03 
 4.943106869868e-01  7.841665605964e+01 -1.513084040971e-03 
 4.965923214503e-01  7.841665596765e+01 -1.520068337714e-03 
 4.988844874600e-01  7.841665587480e+01 -1.527084871306e-03 
 5.011872336273e-01  7.841665578110e+01 -1.534133790547e-03 
 5.035006087879e-01  7.841665568653e+01 -1.541215244925e-03 
 5.058246620031e-01  7.841665559108e+01 -1.548329384619e-03 
 5.081594425606e-01  7.841665549475e+01 -1.555476360500e-03 
 5.105049999754e-01  7.841665539753e+01 -1.562656324135e-03 
 5.128613839914e-01  7.841665529941e+01 -1.569869427791e-03 
 5.152286445818e-01  7.841665520039e+01 -1.577115824438e-03 
 5.176068319506e-01  7.841665510044e+01 -1.584395667752e-03 
 5.199959965335e-01  7.841665499957e+01 -1.591709112119e-03 
 5.223961889991e-01  7.841665489777e+01 -1.599056312635e-03 
 5.248074602498e-01  7.841665479503e+01 -1.606437425114e-03 
 5.272298614228e-01  7.841665469133e+01 -1.613852606089e-03 
 5.296634438917e-01  7.841665458668e+01 -1.621302012815e-03 
 5.321082592668e-01  7.841665448106e+01 -1.628785803274e-03 
 5.345643593970e-01  7.841665437446e+01 -1.636304136174e-03 
 5.370317963703e-01  7.841665426687e+01 -1.643857170960e-03 
 5.395106225151e-01  7.841665415829e+01 -1.651445067808e-03 
 5.420008904016e-01  7.841665404870e+01 -1.659067987638e-03 
 5.445026528424e-01  7.841665393810e+01 -1.666726092110e-03 
