 frequency              v(net6)                v(net6)               
 1.786487574852064e+00  2.848757681978253e+02 -5.520708447154110e-02 
 1.794733626832540e+00  2.848757680990126e+02 -5.546190877614109e-02 
 1.803017740859582e+00  2.848757679992856e+02 -5.571790929602181e-02 
 1.811340092619616e+00  2.848757678986357e+02 -5.597509146034260e-02 
 1.819700858609997e+00  2.848757677970545e+02 -5.623346072332259e-02 
 1.828100216142757e+00  2.848757676945334e+02 -5.649302256435645e-02 
 1.836538343348361e+00  2.848757675910638e+02 -5.675378248813056e-02 
 1.845015419179488e+00  2.848757674866366e+02 -5.701574602473953e-02 
 1.853531623414826e+00  2.848757673812433e+02 -5.727891872980391e-02 
 1.862087136662882e+00  2.848757672748748e+02 -5.754330618458753e-02 
 1.870682140365815e+00  2.848757671675220e+02 -5.780891399611639e-02 
 1.879316816803283e+00  2.848757670591760e+02 -5.807574779729704e-02 
 1.887991349096309e+00  2.848757669498275e+02 -5.834381324703645e-02 
 1.896705921211162e+00  2.848757668394671e+02 -5.861311603036172e-02 
 1.905460717963263e+00  2.848757667280856e+02 -5.888366185854090e-02 
 1.914255925021102e+00  2.848757666156733e+02 -5.915545646920402e-02 
 1.923091728910174e+00  2.848757665022212e+02 -5.942850562646460e-02 
 1.931968317016940e+00  2.848757663877192e+02 -5.970281512104212e-02 
 1.940885877592794e+00  2.848757662721576e+02 -5.997839077038478e-02 
 1.949844599758062e+00  2.848757661555268e+02 -6.025523841879281e-02 
 1.958844673506007e+00  2.848757660378169e+02 -6.053336393754240e-02 
 1.967886289706862e+00  2.848757659190178e+02 -6.081277322501028e-02 
 1.976969640111878e+00  2.848757657991195e+02 -6.109347220679880e-02 
 1.986094917357389e+00  2.848757656781119e+02 -6.137546683586160e-02 
 1.995262314968897e+00  2.848757655559843e+02 -6.165876309262974e-02 
 2.004472027365179e+00  2.848757654327269e+02 -6.194336698513874e-02 
 2.013724249862406e+00  2.848757653083290e+02 -6.222928454915585e-02 
 2.023019178678290e+00  2.848757651827800e+02 -6.251652184830796e-02 
 2.032357010936240e+00  2.848757650560693e+02 -6.280508497421057e-02 
