 time                   v(signal)              v(out)                 i(vin)                
 1.090750000000107e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.090850000000107e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.090950000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.091050000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.091150000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.091250000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.091350000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.091450000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.091550000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.091650000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.091750000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.091850000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.091950000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.092050000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.092150000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.092250000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.092350000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.092450000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.092550000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.092650000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.092750000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.092850000000108e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.092950000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.093050000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.093150000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.093250000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.093350000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.093450000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.093550000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.093650000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.093750000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.093850000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.093950000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.094050000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.094150000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.094250000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.094350000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.094450000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.094550000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.094650000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.094750000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.094850000000109e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.094950000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.095050000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.095150000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.095250000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.095350000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.095450000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.095550000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.095650000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.095750000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.095850000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.095950000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.096050000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.096150000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.096250000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.096350000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.096450000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.096550000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.096650000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.096750000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.096850000000110e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.096950000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.097050000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.097150000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.097250000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.097350000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.097450000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.097550000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.097650000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.097750000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.097850000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.097950000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.098050000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.098150000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.098250000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.098350000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.098450000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.098550000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.098650000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.098750000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.098850000000111e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.098950000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.099050000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.099150000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.099250000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.099350000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.099450000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.099550000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.099650000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.099750000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.099850000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.099950000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.100050000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.100150000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.100250000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.100350000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.100450000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.100550000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.100650000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.100750000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.100850000000112e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.100950000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.101050000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.101150000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.101250000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.101350000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.101450000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.101550000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.101650000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.101750000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.101850000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.101950000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.102050000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.102150000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.102250000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.102350000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.102450000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.102550000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.102650000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.102750000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.102850000000113e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.102950000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.103050000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.103150000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.103250000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.103350000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.103450000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.103550000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.103650000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.103750000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.103850000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.103950000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.104050000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.104150000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.104250000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.104350000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.104450000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.104550000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.104650000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.104750000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.104850000000114e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.104950000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.105050000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.105150000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.105250000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.105350000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.105450000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.105550000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.105650000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.105750000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.105850000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.105950000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.106050000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.106150000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.106250000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.106350000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.106450000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.106550000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.106650000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.106750000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.106850000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.106950000000115e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.107050000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.107150000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.107250000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.107350000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.107450000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.107550000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.107650000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.107750000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.107850000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.107950000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.108050000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.108150000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.108250000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.108350000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.108450000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.108550000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.108650000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.108750000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.108850000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.108950000000116e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.109050000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.109150000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.109250000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.109350000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.109450000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.109550000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.109650000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.109750000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.109850000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.109950000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.110050000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.110150000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.110250000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.110350000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.110450000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.110550000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.110650000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.110750000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.110850000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.110950000000117e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.111050000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.111150000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.111250000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.111350000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.111450000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.111550000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.111650000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.111750000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.111850000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.111950000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.112050000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.112150000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.112250000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.112350000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.112450000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.112550000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.112650000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.112750000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.112850000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.112950000000118e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.113050000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.113150000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.113250000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.113350000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.113450000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.113550000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.113650000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.113750000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.113850000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.113950000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.114050000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.114150000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.114250000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.114350000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.114450000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.114550000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.114650000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.114750000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.114850000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.114950000000119e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.115050000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.115150000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.115250000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.115350000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.115450000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.115550000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.115650000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.115750000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.115850000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.115950000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.116050000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.116150000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.116250000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.116350000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.116450000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.116550000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.116650000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.116750000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.116850000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.116950000000120e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.117050000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.117150000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.117250000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.117350000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.117450000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.117550000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.117650000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.117750000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.117850000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.117950000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.118050000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.118150000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.118250000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.118350000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.118450000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.118550000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.118650000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.118750000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.118850000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.118950000000121e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.119050000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.119150000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.119250000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.119350000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.119450000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.119550000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.119650000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.119750000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.119850000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.119950000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.120050000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.120150000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.120250000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.120350000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.120450000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.120550000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.120650000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.120750000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
 1.120850000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.830473686658678e-18 
 1.120950000000122e-05  3.000000000000000e-01  3.000000000000069e-01  6.884683795282953e-18 
